,MasterGame,Team1,Team2,T1S,T1G,T1B,T2S,T2G,T2B,venue,localtime,round,is_final,year,T1SS,T2SS,ssmargin,Own_Game_Number,Opp_Game_Number,date,Margin,T1_Days_Since_Last_Game,T2_Days_Since_Last_Game,T1_Xscore,T2_Xscore,T1_Game_at_Venue,T2_Game_at_Venue,T1status,T2status,Previous_Own_Orating,Previous_Own_Drating,Previous_Opp_Orating,Previous_Opp_Drating,New_Own_Orating,New_Own_Drating,New_Opp_Orating,New_Opp_Drating,Expected_Margin,Win_Prob
4157,2079,Hawthorn,North Melbourne,113,17,11,68,10,8,Docklands,2024-04-21 16:05:00,6,0,2024,28,18,10,232,227,2024-04-21 16:05:00,45,7.0,7.0,101.24,64.25,30,95,Away,Home,-26.33,-0.54,-36.67,-78.47,-27.75,-2.32,-34.89,-77.05,44.14,0.72
4158,2080,Melbourne,Richmond,85,13,7,42,5,12,M.C.G.,2024-04-24 19:25:00,7,0,2024,20,17,3,233,237,2024-04-24 19:25:00,43,12.0,10.0,77.71,56.21,120,132,Away,Home,-5.24,7.77,-19.61,-29.62,-10.27,11.09,-22.93,-24.58,25.88,0.63
4159,2080,Richmond,Melbourne,42,5,12,85,13,7,M.C.G.,2024-04-24 19:25:00,7,0,2024,17,20,3,237,233,2024-04-24 19:25:00,-43,10.0,12.0,56.21,77.71,132,120,Home,Away,-19.61,-29.62,-5.24,7.77,-22.93,-24.58,-10.27,11.09,-25.88,0.37
4160,2081,Collingwood,Essendon,85,12,13,85,12,13,M.C.G.,2024-04-25 15:20:00,7,0,2024,25,25,0,236,227,2024-04-25 15:20:00,0,5.0,5.0,90.02,81.79,141,71,Away,Home,19.32,17.84,-2.27,6.07,21.3,12.55,3.01,4.09,16.68,0.59
4161,2081,Essendon,Collingwood,85,12,13,85,12,13,M.C.G.,2024-04-25 15:20:00,7,0,2024,25,25,0,227,236,2024-04-25 15:20:00,0,5.0,5.0,81.79,90.02,71,141,Home,Away,-2.27,6.07,19.32,17.84,3.01,4.09,21.3,12.55,-16.68,0.41
4162,2082,Brisbane Lions,Greater Western Sydney,59,8,11,113,17,11,Manuka Oval,2024-04-25 19:35:00,7,0,2024,19,28,9,233,238,2024-04-25 19:35:00,-54,5.0,5.0,68.37,82.73,3,17,Away,Home,-2.66,30.98,23.75,-14.67,-8.91,27.84,26.89,-8.42,9.62,0.55
4163,2082,Greater Western Sydney,Brisbane Lions,113,17,11,59,8,11,Manuka Oval,2024-04-25 19:35:00,7,0,2024,28,19,9,238,233,2024-04-25 19:35:00,54,5.0,5.0,82.73,68.37,17,3,Home,Away,23.75,-14.67,-2.66,30.98,26.89,-8.42,-8.91,27.84,-9.62,0.45
4164,2083,Port Adelaide,St Kilda,82,11,16,72,11,6,Adelaide Oval,2024-04-26 19:10:00,7,0,2024,27,17,10,232,225,2024-04-26 19:40:00,10,6.0,8.0,91.88,54.74,127,17,Home,Away,25.41,1.41,-6.69,5.76,26.87,9.06,-14.34,4.3,13.88,0.57
4165,2083,St Kilda,Port Adelaide,72,11,6,82,11,16,Adelaide Oval,2024-04-26 19:10:00,7,0,2024,17,27,10,225,232,2024-04-26 19:40:00,-10,8.0,6.0,54.74,91.88,17,127,Away,Home,-6.69,5.76,25.41,1.41,-14.34,4.3,26.87,9.06,-13.88,0.43
4166,2084,North Melbourne,Adelaide,81,12,9,138,20,18,Bellerive Oval,2024-04-27 13:45:00,7,0,2024,21,38,17,228,229,2024-04-27 13:45:00,-57,5.0,7.0,62.95,122.28,32,4,Home,Away,-34.89,-77.05,-5.59,-5.36,-35.13,-80.27,-2.37,-5.12,-50.5,0.26
4167,2084,Adelaide,North Melbourne,138,20,18,81,12,9,Bellerive Oval,2024-04-27 13:45:00,7,0,2024,38,21,17,229,228,2024-04-27 13:45:00,57,7.0,5.0,122.28,62.95,4,32,Away,Home,-5.59,-5.36,-34.89,-77.05,-2.37,-5.12,-35.13,-80.27,50.5,0.74
4168,2085,Carlton,Geelong,105,15,15,118,18,10,M.C.G.,2024-04-27 16:35:00,7,0,2024,30,28,2,225,243,2024-04-27 16:35:00,-13,7.0,6.0,99.32,99.69,83,64,Away,Home,35.25,-6.94,9.83,12.63,39.03,-12.01,14.9,8.85,2.92,0.52
4169,2085,Geelong,Carlton,118,18,10,105,15,15,M.C.G.,2024-04-27 16:35:00,7,0,2024,28,30,2,243,225,2024-04-27 16:35:00,13,6.0,7.0,99.69,99.32,64,83,Home,Away,9.83,12.63,35.25,-6.94,14.9,8.85,39.03,-12.01,-2.92,0.48
4170,2086,Fremantle,Western Bulldogs,95,14,11,71,10,11,Perth Stadium,2024-04-27 17:40:00,7,0,2024,25,21,4,228,234,2024-04-27 19:40:00,24,6.0,9.0,95.71,76.51,58,9,Home,Away,-10.53,14.61,28.34,1.93,-1.31,18.03,24.91,-7.29,-13.09,0.43
4171,2086,Western Bulldogs,Fremantle,71,10,11,95,14,11,Perth Stadium,2024-04-27 17:40:00,7,0,2024,21,25,4,234,228,2024-04-27 19:40:00,-24,9.0,6.0,76.51,95.71,9,58,Away,Home,28.34,1.93,-10.53,14.61,24.91,-7.29,-1.31,18.03,13.09,0.57
4172,2087,West Coast,Gold Coast,75,12,3,112,17,10,Carrara,2024-04-28 13:00:00,7,0,2024,15,27,12,234,222,2024-04-28 13:00:00,-37,7.0,6.0,56.28,88.27,11,98,Away,Home,12.78,-8.73,-12.58,6.59,2.91,-13.35,-7.96,16.47,5.02,0.53
4173,2087,Gold Coast,West Coast,112,17,10,75,12,3,Carrara,2024-04-28 13:00:00,7,0,2024,27,15,12,222,234,2024-04-28 13:00:00,37,6.0,7.0,88.27,56.28,98,11,Home,Away,-12.58,6.59,12.78,-8.73,-7.96,16.47,2.91,-13.35,-5.02,0.47
4174,2088,Sydney,Hawthorn,118,18,10,42,5,12,M.C.G.,2024-04-28 16:00:00,7,0,2024,28,17,11,239,233,2024-04-28 16:00:00,76,7.0,6.0,93.51,66.15,33,100,Away,Home,16.02,-3.79,-27.75,-2.32,18.34,-3.68,-27.86,-4.64,21.15,0.61
4175,2088,Hawthorn,Sydney,42,5,12,118,18,10,M.C.G.,2024-04-28 16:00:00,7,0,2024,17,28,11,233,239,2024-04-28 16:00:00,-76,6.0,7.0,66.15,93.51,100,33,Home,Away,-27.75,-2.32,16.02,-3.79,-27.86,-4.64,18.34,-3.68,-21.15,0.39
4176,2089,Port Adelaide,Adelaide,48,5,18,78,12,6,Adelaide Oval,2024-05-02 19:00:00,8,0,2024,23,18,5,233,230,2024-05-02 19:30:00,-30,5.0,5.0,69.11,59.72,128,124,Away,Home,26.87,9.06,-2.37,-5.12,18.22,13.49,-6.8,3.53,21.71,0.61
4177,2089,Adelaide,Port Adelaide,78,12,6,48,5,18,Adelaide Oval,2024-05-02 19:00:00,8,0,2024,18,23,5,230,233,2024-05-02 19:30:00,30,5.0,5.0,59.72,69.11,124,128,Home,Away,-2.37,-5.12,26.87,9.06,-6.8,3.53,18.22,13.49,-21.71,0.39
4178,2090,Collingwood,Carlton,85,12,13,79,12,7,M.C.G.,2024-05-03 19:40:00,8,0,2024,25,19,6,237,226,2024-05-03 19:40:00,6,8.0,6.0,81.15,81.41,142,84,Away,Home,21.3,12.55,39.03,-12.01,16.53,16.06,35.52,-7.25,3.41,0.52
4179,2090,Carlton,Collingwood,79,12,7,85,12,13,M.C.G.,2024-05-03 19:40:00,8,0,2024,19,25,6,226,237,2024-05-03 19:40:00,-6,6.0,8.0,81.41,81.15,84,142,Home,Away,39.03,-12.01,21.3,12.55,35.52,-7.25,16.53,16.06,-3.41,0.48
4180,2091,Sydney,Greater Western Sydney,98,14,14,69,10,9,S.C.G.,2024-05-04 13:45:00,8,0,2024,28,19,9,240,239,2024-05-04 13:45:00,29,5.0,8.0,74.94,55.12,102,11,Home,Away,18.34,-3.68,26.89,-8.42,12.57,9.53,13.68,-2.65,-1.9,0.49
4181,2091,Greater Western Sydney,Sydney,69,10,9,98,14,14,S.C.G.,2024-05-04 13:45:00,8,0,2024,19,28,9,239,240,2024-05-04 13:45:00,-29,8.0,5.0,55.12,74.94,11,102,Away,Home,26.89,-8.42,18.34,-3.68,13.68,-2.65,12.57,9.53,1.9,0.51
4182,2092,North Melbourne,St Kilda,65,10,5,103,15,13,Docklands,2024-05-04 16:35:00,8,0,2024,15,28,13,229,226,2024-05-04 16:35:00,-38,7.0,7.0,56.9,96.44,96,109,Away,Home,-35.13,-80.27,-14.34,4.3,-35.75,-75.15,-19.46,4.91,-52.68,0.25
4183,2092,St Kilda,North Melbourne,103,15,13,65,10,5,Docklands,2024-05-04 16:35:00,8,0,2024,28,15,13,226,229,2024-05-04 16:35:00,38,7.0,7.0,96.44,56.9,109,96,Home,Away,-14.34,4.3,-35.13,-80.27,-19.46,4.91,-35.75,-75.15,52.68,0.75
4184,2093,Essendon,West Coast,77,11,11,71,11,5,Perth Stadium,2024-05-04 18:10:00,8,0,2024,22,16,6,228,235,2024-05-04 20:10:00,6,9.0,6.0,79.82,90.01,9,63,Away,Home,3.01,4.09,2.91,-13.35,0.69,-0.08,7.09,-11.03,8.77,0.55
4185,2093,West Coast,Essendon,71,11,5,77,11,11,Perth Stadium,2024-05-04 18:10:00,8,0,2024,16,22,6,235,228,2024-05-04 20:10:00,-6,6.0,9.0,90.01,79.82,63,9,Home,Away,2.91,-13.35,3.01,4.09,7.09,-11.03,0.69,-0.08,-8.77,0.45
4186,2094,Geelong,Melbourne,66,9,12,74,10,14,M.C.G.,2024-05-04 19:30:00,8,0,2024,21,24,3,244,234,2024-05-04 19:30:00,-8,7.0,10.0,63.11,84.13,65,121,Away,Home,14.9,8.85,-10.27,11.09,9.01,3.62,-5.04,16.99,11.47,0.56
4187,2094,Melbourne,Geelong,74,10,14,66,9,12,M.C.G.,2024-05-04 19:30:00,8,0,2024,24,21,3,234,244,2024-05-04 19:30:00,8,10.0,7.0,84.13,63.11,121,65,Home,Away,-10.27,11.09,14.9,8.85,-5.04,16.99,9.01,3.62,-11.47,0.44
4188,2095,Fremantle,Richmond,103,15,13,49,6,13,M.C.G.,2024-05-05 13:00:00,8,0,2024,28,19,9,229,238,2024-05-05 13:00:00,54,7.0,10.0,98.17,48.82,19,133,Away,Home,-1.31,18.03,-22.93,-24.58,1.47,21.15,-26.05,-27.37,32.12,0.66
4189,2095,Richmond,Fremantle,49,6,13,103,15,13,M.C.G.,2024-05-05 13:00:00,8,0,2024,19,28,9,238,229,2024-05-05 13:00:00,-54,10.0,7.0,48.82,98.17,133,19,Home,Away,-22.93,-24.58,-1.31,18.03,-26.05,-27.37,1.47,21.15,-32.12,0.34
4190,2096,Hawthorn,Western Bulldogs,98,14,14,91,14,7,Docklands,2024-05-05 16:00:00,8,0,2024,28,21,7,234,235,2024-05-05 16:00:00,7,7.0,7.0,115.75,94.81,31,106,Away,Home,-27.86,-4.64,24.91,-7.29,-11.55,-5.2,25.47,-23.61,-25.06,0.37
4191,2096,Western Bulldogs,Hawthorn,91,14,7,98,14,14,Docklands,2024-05-05 16:00:00,8,0,2024,21,28,7,235,234,2024-05-05 16:00:00,-7,7.0,7.0,94.81,115.75,106,31,Home,Away,24.91,-7.29,-27.86,-4.64,25.47,-23.61,-11.55,-5.2,25.06,0.63
4192,2097,Brisbane Lions,Gold Coast,79,10,19,45,6,9,Gabba,2024-05-05 19:10:00,8,0,2024,29,15,14,234,223,2024-05-05 19:10:00,34,9.0,7.0,99.75,51.86,118,14,Home,Away,-8.91,27.84,-7.96,16.47,2.74,30.81,-10.93,4.82,5.21,0.53
4193,2097,Gold Coast,Brisbane Lions,45,6,9,79,10,19,Gabba,2024-05-05 19:10:00,8,0,2024,15,29,14,223,234,2024-05-05 19:10:00,-34,7.0,9.0,51.86,99.75,14,118,Away,Home,-7.96,16.47,-8.91,27.84,-10.93,4.82,2.74,30.81,-5.21,0.47
4194,2098,Carlton,Melbourne,77,12,5,76,11,10,M.C.G.,2024-05-09 19:30:00,9,0,2024,17,21,4,227,235,2024-05-09 19:30:00,1,5.0,5.0,51.12,72.47,85,122,Home,Away,35.52,-7.25,-5.04,16.99,24.57,-5.14,-7.15,27.94,8.17,0.54
4195,2098,Melbourne,Carlton,76,11,10,77,12,5,M.C.G.,2024-05-09 19:30:00,9,0,2024,21,17,4,235,227,2024-05-09 19:30:00,-1,5.0,5.0,72.47,51.12,122,85,Away,Home,-5.04,16.99,35.52,-7.25,-7.15,27.94,24.57,-5.14,-8.17,0.46
4196,2099,Fremantle,Sydney,39,4,15,87,13,9,Perth Stadium,2024-05-10 18:30:00,9,0,2024,19,22,3,230,241,2024-05-10 20:30:00,-48,5.0,6.0,78.37,89.8,59,8,Home,Away,1.47,21.15,12.57,9.53,2.67,16.46,17.27,8.34,0.26,0.5
4197,2099,Sydney,Fremantle,87,13,9,39,4,15,Perth Stadium,2024-05-10 18:30:00,9,0,2024,22,19,3,241,230,2024-05-10 20:30:00,48,6.0,5.0,89.8,78.37,8,59,Away,Home,12.57,9.53,1.47,21.15,17.27,8.34,2.67,16.46,-0.26,0.5
4198,2100,Port Adelaide,Geelong,101,15,11,95,14,11,Kardinia Park,2024-05-10 19:10:00,9,0,2024,26,25,1,234,245,2024-05-10 19:10:00,6,7.0,5.0,92.58,92.37,3,50,Away,Home,18.22,13.49,9.01,3.62,20.28,8.63,13.87,1.56,9.54,0.55
4199,2100,Geelong,Port Adelaide,95,14,11,101,15,11,Kardinia Park,2024-05-10 19:10:00,9,0,2024,25,26,1,245,234,2024-05-10 19:10:00,-6,5.0,7.0,92.37,92.58,50,3,Home,Away,9.01,3.62,18.22,13.49,13.87,1.56,20.28,8.63,-9.54,0.45
4200,2101,Hawthorn,St Kilda,58,8,10,53,7,11,York Park,2024-05-11 13:45:00,9,0,2024,18,18,0,235,227,2024-05-11 13:45:00,5,5.0,6.0,65.48,70.74,23,2,Home,Away,-11.55,-5.2,-19.46,4.91,-12.95,-5.04,-19.62,6.32,-1.1,0.49
4201,2101,St Kilda,Hawthorn,53,7,11,58,8,10,York Park,2024-05-11 13:45:00,9,0,2024,18,18,0,227,235,2024-05-11 13:45:00,-5,6.0,5.0,70.74,65.48,2,23,Away,Home,-19.46,4.91,-11.55,-5.2,-19.62,6.32,-12.95,-5.04,1.1,0.51
4202,2102,Greater Western Sydney,Essendon,62,9,8,82,12,10,Docklands,2024-05-11 16:35:00,9,0,2024,17,22,5,240,229,2024-05-11 16:35:00,-20,7.0,6.0,65.6,82.93,26,72,Away,Home,13.68,-2.65,0.69,-0.08,7.79,-3.51,1.56,5.81,5.21,0.53
4203,2102,Essendon,Greater Western Sydney,82,12,10,62,9,8,Docklands,2024-05-11 16:35:00,9,0,2024,22,17,5,229,240,2024-05-11 16:35:00,20,6.0,7.0,82.93,65.6,72,26,Home,Away,0.69,-0.08,13.68,-2.65,1.56,5.81,7.79,-3.51,-5.21,0.47
4204,2103,Gold Coast,North Melbourne,120,17,18,52,7,10,Marrara Oval,2024-05-11 19:00:00,9,0,2024,35,17,18,224,230,2024-05-11 19:30:00,68,6.0,7.0,111.18,61.35,6,2,Home,Away,-10.93,4.82,-35.75,-75.15,-10.72,3.84,-34.77,-75.36,52.4,0.75
4205,2103,North Melbourne,Gold Coast,52,7,10,120,17,18,Marrara Oval,2024-05-11 19:00:00,9,0,2024,17,35,18,230,224,2024-05-11 19:30:00,-68,7.0,6.0,61.35,111.18,2,6,Away,Home,-35.75,-75.15,-10.93,4.82,-34.77,-75.36,-10.72,3.84,-52.4,0.25
4206,2104,Western Bulldogs,Richmond,133,19,19,42,6,6,M.C.G.,2024-05-11 19:30:00,9,0,2024,38,12,26,236,239,2024-05-11 19:30:00,91,6.0,6.0,141.94,37.94,23,134,Away,Home,25.47,-23.61,-26.05,-27.37,36.6,-11.86,-37.79,-38.5,27.64,0.64
4207,2104,Richmond,Western Bulldogs,42,6,6,133,19,19,M.C.G.,2024-05-11 19:30:00,9,0,2024,12,38,26,239,236,2024-05-11 19:30:00,-91,6.0,6.0,37.94,141.94,134,23,Home,Away,-26.05,-27.37,25.47,-23.61,-37.79,-38.5,36.6,-11.86,-27.64,0.36
4208,2105,Collingwood,West Coast,103,15,13,37,5,7,Docklands,2024-05-12 13:00:00,9,0,2024,28,12,16,238,236,2024-05-12 13:00:00,66,8.0,7.0,100.07,43.53,27,24,Home,Away,16.53,16.06,7.09,-11.03,18.9,25.16,-2.01,-13.4,18.27,0.59
4209,2105,West Coast,Collingwood,37,5,7,103,15,13,Docklands,2024-05-12 13:00:00,9,0,2024,12,28,16,236,238,2024-05-12 13:00:00,-66,7.0,8.0,43.53,100.07,24,27,Away,Home,7.09,-11.03,16.53,16.06,-2.01,-13.4,18.9,25.16,-18.27,0.41
4210,2106,Adelaide,Brisbane Lions,90,13,12,90,13,12,Adelaide Oval,2024-05-12 15:30:00,9,0,2024,25,25,0,231,235,2024-05-12 16:00:00,0,9.0,6.0,87.08,91.8,125,13,Home,Away,-6.8,3.53,2.74,30.81,1.44,-0.61,6.88,22.57,-18.41,0.4
4211,2106,Brisbane Lions,Adelaide,90,13,12,90,13,12,Adelaide Oval,2024-05-12 15:30:00,9,0,2024,25,25,0,235,231,2024-05-12 16:00:00,0,6.0,9.0,91.8,87.08,13,125,Away,Home,2.74,30.81,-6.8,3.53,6.88,22.57,1.44,-0.61,18.41,0.6
4212,2107,Gold Coast,Geelong,164,26,8,100,15,10,Marrara Oval,2024-05-16 19:00:00,10,0,2024,34,25,9,225,246,2024-05-16 19:30:00,64,5.0,6.0,128.22,74.21,7,1,Home,Away,-10.72,3.84,13.87,1.56,3.96,6.24,11.47,-13.12,-11.15,0.44
4213,2107,Geelong,Gold Coast,100,15,10,164,26,8,Marrara Oval,2024-05-16 19:00:00,10,0,2024,25,34,9,246,225,2024-05-16 19:30:00,-64,6.0,5.0,74.21,128.22,1,7,Away,Home,13.87,1.56,-10.72,3.84,11.47,-13.12,3.96,6.24,11.15,0.56
4214,2108,Sydney,Carlton,117,17,15,65,9,11,S.C.G.,2024-05-17 19:40:00,10,0,2024,32,20,12,242,228,2024-05-17 19:40:00,52,6.0,8.0,111.82,64.08,103,10,Home,Away,17.27,8.34,24.57,-5.14,23.09,14.22,18.69,-10.96,3.09,0.52
4215,2108,Carlton,Sydney,65,9,11,117,17,15,S.C.G.,2024-05-17 19:40:00,10,0,2024,20,32,12,228,242,2024-05-17 19:40:00,-52,8.0,6.0,64.08,111.82,10,103,Away,Home,24.57,-5.14,17.27,8.34,18.69,-10.96,23.09,14.22,-3.09,0.48
4216,2109,Collingwood,Adelaide,78,12,6,74,11,8,M.C.G.,2024-05-18 13:45:00,10,0,2024,18,19,1,239,232,2024-05-18 13:45:00,4,6.0,5.0,68.35,67.86,143,20,Home,Away,18.9,25.16,1.44,-0.61,13.71,24.82,1.78,4.59,21.61,0.61
4217,2109,Adelaide,Collingwood,74,11,8,78,12,6,M.C.G.,2024-05-18 13:45:00,10,0,2024,19,18,1,232,239,2024-05-18 13:45:00,-4,5.0,6.0,67.86,68.35,20,143,Away,Home,1.44,-0.61,18.9,25.16,1.78,4.59,13.71,24.82,-21.61,0.39
4218,2110,Western Bulldogs,Greater Western Sydney,70,8,22,43,6,7,Sydney Showground,2024-05-18 16:35:00,10,0,2024,30,13,17,237,241,2024-05-18 16:35:00,27,6.0,7.0,91.5,51.04,6,77,Away,Home,36.6,-11.86,7.79,-3.51,34.78,-2.11,-1.96,-1.69,10.23,0.55
4219,2110,Greater Western Sydney,Western Bulldogs,43,6,7,70,8,22,Sydney Showground,2024-05-18 16:35:00,10,0,2024,13,30,17,241,237,2024-05-18 16:35:00,-27,7.0,6.0,51.04,91.5,77,6,Home,Away,7.79,-3.51,36.6,-11.86,-1.96,-1.69,34.78,-2.11,-10.23,0.45
4220,2111,Brisbane Lions,Richmond,163,26,7,44,6,8,Gabba,2024-05-18 19:30:00,10,0,2024,33,14,19,236,240,2024-05-18 19:30:00,119,6.0,7.0,148.07,62.75,119,12,Home,Away,6.88,22.57,-37.79,-38.5,19.19,18.76,-33.99,-50.81,52.87,0.75
4221,2111,Richmond,Brisbane Lions,44,6,8,163,26,7,Gabba,2024-05-18 19:30:00,10,0,2024,14,33,19,240,236,2024-05-18 19:30:00,-119,7.0,6.0,62.75,148.07,12,119,Away,Home,-37.79,-38.5,6.88,22.57,-33.99,-50.81,19.19,18.76,-52.87,0.25
4222,2112,Fremantle,St Kilda,72,9,18,55,8,7,Docklands,2024-05-18 19:30:00,10,0,2024,27,15,12,231,228,2024-05-18 19:30:00,17,7.0,7.0,106.11,53.12,26,110,Away,Home,2.67,16.46,-19.62,6.32,10.41,18.35,-21.51,-1.42,16.21,0.58
4223,2112,St Kilda,Fremantle,55,8,7,72,9,18,Docklands,2024-05-18 19:30:00,10,0,2024,15,27,12,228,231,2024-05-18 19:30:00,-17,7.0,7.0,53.12,106.11,110,26,Home,Away,-19.62,6.32,2.67,16.46,-21.51,-1.42,10.41,18.35,-16.21,0.42
4224,2113,North Melbourne,Essendon,66,10,6,106,16,10,Docklands,2024-05-19 13:10:00,10,0,2024,16,26,10,231,230,2024-05-19 13:10:00,-40,7.0,7.0,67.83,99.44,97,73,Away,Home,-34.77,-75.36,1.56,5.81,-32.23,-70.8,-3.01,3.26,-58.75,0.23
4225,2113,Essendon,North Melbourne,106,16,10,66,10,6,Docklands,2024-05-19 13:10:00,10,0,2024,26,16,10,230,231,2024-05-19 13:10:00,40,7.0,7.0,99.44,67.83,73,97,Home,Away,1.56,5.81,-34.77,-75.36,-3.01,3.26,-32.23,-70.8,58.75,0.77
4226,2114,Hawthorn,Port Adelaide,79,12,7,80,11,14,Adelaide Oval,2024-05-19 14:50:00,10,0,2024,19,25,6,236,235,2024-05-19 15:20:00,-1,8.0,8.0,78.82,69.05,17,129,Away,Home,-12.95,-5.04,20.28,8.63,-10.02,0.73,14.51,5.7,-23.45,0.38
4227,2114,Port Adelaide,Hawthorn,80,11,14,79,12,7,Adelaide Oval,2024-05-19 14:50:00,10,0,2024,25,19,6,235,236,2024-05-19 15:20:00,1,8.0,8.0,69.05,78.82,129,17,Home,Away,20.28,8.63,-12.95,-5.04,14.51,5.7,-10.02,0.73,23.45,0.62
4228,2115,West Coast,Melbourne,105,16,9,70,10,10,Perth Stadium,2024-05-19 16:20:00,10,0,2024,25,20,5,237,236,2024-05-19 18:20:00,35,7.0,9.0,106.75,64.13,64,10,Home,Away,-2.01,-13.4,-7.15,27.94,9.34,-8.84,-11.71,16.59,-18.1,0.41
4229,2115,Melbourne,West Coast,70,10,10,105,16,9,Perth Stadium,2024-05-19 16:20:00,10,0,2024,20,25,5,236,237,2024-05-19 18:20:00,-35,9.0,7.0,64.13,106.75,10,64,Away,Home,-7.15,27.94,-2.01,-13.4,-11.71,16.59,9.34,-8.84,18.1,0.59
4230,2116,Western Bulldogs,Sydney,88,12,16,102,16,6,Docklands,2024-05-23 19:30:00,11,0,2024,28,22,6,238,243,2024-05-23 19:30:00,-14,5.0,5.0,92.17,87.22,107,26,Home,Away,34.78,-2.11,23.09,14.22,35.57,-1.24,22.21,13.43,-2.32,0.49
4231,2116,Sydney,Western Bulldogs,102,16,6,88,12,16,Docklands,2024-05-23 19:30:00,11,0,2024,22,28,6,243,238,2024-05-23 19:30:00,14,5.0,5.0,87.22,92.17,26,107,Away,Home,23.09,14.22,34.78,-2.11,22.21,13.43,35.57,-1.24,2.32,0.51
4232,2117,Fremantle,Collingwood,75,11,9,75,10,15,Perth Stadium,2024-05-24 18:10:00,11,0,2024,20,25,5,232,240,2024-05-24 20:10:00,0,6.0,6.0,62.13,96.77,60,10,Home,Away,10.41,18.35,13.71,24.82,8.32,13.62,18.43,26.91,-4.88,0.47
4233,2117,Collingwood,Fremantle,75,10,15,75,11,9,Perth Stadium,2024-05-24 18:10:00,11,0,2024,25,20,5,240,232,2024-05-24 20:10:00,0,6.0,6.0,96.77,62.13,10,60,Away,Home,13.71,24.82,10.41,18.35,18.43,26.91,8.32,13.62,4.88,0.53
4234,2118,Port Adelaide,North Melbourne,107,16,11,48,7,6,Bellerive Oval,2024-05-25 13:45:00,11,0,2024,27,13,14,236,232,2024-05-25 13:45:00,59,5.0,6.0,96.31,51.49,3,33,Away,Home,14.51,5.7,-32.23,-70.8,8.82,7.53,-34.06,-65.11,61.62,0.78
4235,2118,North Melbourne,Port Adelaide,48,7,6,107,16,11,Bellerive Oval,2024-05-25 13:45:00,11,0,2024,13,27,14,232,236,2024-05-25 13:45:00,-59,6.0,5.0,51.49,96.31,33,3,Home,Away,-32.23,-70.8,14.51,5.7,-34.06,-65.11,8.82,7.53,-61.62,0.22
4236,2119,Carlton,Gold Coast,102,15,12,73,11,7,Docklands,2024-05-25 13:45:00,11,0,2024,27,18,9,229,226,2024-05-25 13:45:00,29,7.0,8.0,100.97,64.4,66,24,Home,Away,18.69,-10.96,3.96,6.24,22.42,-6.03,-0.98,2.51,-1.23,0.49
4237,2119,Gold Coast,Carlton,73,11,7,102,15,12,Docklands,2024-05-25 13:45:00,11,0,2024,18,27,9,226,229,2024-05-25 13:45:00,-29,8.0,7.0,64.4,100.97,24,66,Away,Home,3.96,6.24,18.69,-10.96,-0.98,2.51,22.42,-6.03,1.23,0.51
4238,2120,Geelong,Greater Western Sydney,74,11,8,78,11,12,Kardinia Park,2024-05-25 16:35:00,11,0,2024,19,23,4,247,242,2024-05-25 16:35:00,-4,8.0,7.0,64.44,73.06,51,5,Home,Away,11.47,-13.12,-1.96,-1.69,6.74,-10.6,-4.48,3.04,1.0,0.51
4239,2120,Greater Western Sydney,Geelong,78,11,12,74,11,8,Kardinia Park,2024-05-25 16:35:00,11,0,2024,23,19,4,242,247,2024-05-25 16:35:00,4,7.0,8.0,73.06,64.44,5,51,Away,Home,-1.96,-1.69,11.47,-13.12,-4.48,3.04,6.74,-10.6,-1.0,0.49
4240,2121,Essendon,Richmond,86,12,14,74,10,14,M.C.G.,2024-05-25 19:40:00,11,0,2024,26,24,2,231,241,2024-05-25 19:40:00,12,6.0,7.0,80.65,66.13,72,135,Away,Home,-3.01,3.26,-33.99,-50.81,-7.99,1.82,-32.54,-45.83,42.52,0.71
4241,2121,Richmond,Essendon,74,10,14,86,12,14,M.C.G.,2024-05-25 19:40:00,11,0,2024,24,26,2,241,231,2024-05-25 19:40:00,-12,7.0,6.0,66.13,80.65,135,72,Home,Away,-33.99,-50.81,-3.01,3.26,-32.54,-45.83,-7.99,1.82,-42.52,0.29
4242,2122,Hawthorn,Brisbane Lions,100,15,10,75,10,15,Docklands,2024-05-26 13:10:00,11,0,2024,25,25,0,237,237,2024-05-26 13:10:00,25,6.0,7.0,96.03,83.57,32,28,Home,Away,-10.02,0.73,19.19,18.76,-2.69,1.68,18.25,11.44,-23.62,0.38
4243,2122,Brisbane Lions,Hawthorn,75,10,15,100,15,10,Docklands,2024-05-26 13:10:00,11,0,2024,25,25,0,237,237,2024-05-26 13:10:00,-25,7.0,6.0,83.57,96.03,28,32,Away,Home,19.19,18.76,-10.02,0.73,18.25,11.44,-2.69,1.68,23.62,0.62
4244,2123,Melbourne,St Kilda,100,14,16,62,9,8,M.C.G.,2024-05-26 15:20:00,11,0,2024,30,17,13,237,229,2024-05-26 15:20:00,38,6.0,7.0,95.96,79.75,123,24,Home,Away,-11.71,16.59,-21.51,-1.42,-6.52,11.93,-16.86,-6.61,13.91,0.57
4245,2123,St Kilda,Melbourne,62,9,8,100,14,16,M.C.G.,2024-05-26 15:20:00,11,0,2024,17,30,13,229,237,2024-05-26 15:20:00,-38,7.0,6.0,79.75,95.96,24,123,Away,Home,-21.51,-1.42,-11.71,16.59,-16.86,-6.61,-6.52,11.93,-13.91,0.43
